"","assist","clean_sheet","goal","matchday","game_play_duration","total_earnings","away_shortname","away_squad","away_score","time_on_pitch","status","id","match_id","period","finished","home_shortname","home_squad","home_score","in_for_player","sub_in_timestamp","sub_in_minutes","sub_out_minutes","sub_out_timestamp","shot_on_target","attempt_saved","successful_pass","ID","Name","Club","Pos","init_Value"
"11453",0,0,0,12,0,0,"BSC",1574,3,0,"not_present",65791,8871,"FullTime","True","H96",1573,1,NA,NA,NA,NA,NA,NA,NA,NA,65791,"N. Stark","BSC","MID",5.5
"11454",0,0,0,13,0,0,"TSG",1577,0,0,"not_present",65791,8862,"FullTime","True","BSC",1574,1,NA,NA,NA,NA,NA,NA,NA,NA,65791,"N. Stark","BSC","MID",5.5
"11455",0,0,0,14,0,0,"BSC",1574,0,0,"not_present",65791,8887,"FullTime","True","FCB",1569,2,NA,NA,NA,NA,NA,NA,NA,NA,65791,"N. Stark","BSC","MID",5.5
"11456",0,0,0,15,0,0,"B04",1564,1,0,"not_present",65791,8880,"FullTime","True","BSC",1574,2,NA,NA,NA,NA,NA,NA,NA,NA,65791,"N. Stark","BSC","MID",5.5
"11457",0,0,0,16,0,0,"BSC",1574,4,0,"not_present",65791,8906,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,65791,"N. Stark","BSC","MID",5.5
"11458",0,0,0,17,0,0,"M05",1563,0,0,"not_present",65791,8899,"FullTime","True","BSC",1574,2,NA,NA,NA,NA,NA,NA,NA,NA,65791,"N. Stark","BSC","MID",5.5
"11459",0,NA,0,1,0,0,"TSG",1577,1,0,"not_present",65792,8759,"FullTime","True","B04",1564,2,NA,NA,NA,NA,NA,0,NA,NA,65792,"E. Vargas","TSG","ATT",7.5
"11460",0,NA,0,2,0,0,"FCB",1569,2,0,"not_present",65792,8783,"FullTime","True","TSG",1577,1,NA,NA,NA,NA,NA,0,NA,NA,65792,"E. Vargas","TSG","ATT",7.5
"11461",0,NA,0,3,14,9000,"TSG",1577,0,14,"sub_in",65792,8771,"FullTime","True","D98",1575,0,65000,1440860575,76,NA,NA,0,NA,NA,65792,"E. Vargas","TSG","ATT",7.5
"11462",0,NA,1,4,45,93500,"BRE",1576,3,45,"sub_in",65792,8801,"FullTime","True","TSG",1577,1,65672,1442154743,45,NA,NA,2,NA,NA,65792,"E. Vargas","TSG","ATT",7.5
"11463",0,NA,0,5,90,12000,"TSG",1577,1,90,"starter",65792,8785,"FullTime","True","M05",1563,3,NA,1442601000,0,NA,NA,0,NA,NA,65792,"E. Vargas","TSG","ATT",7.5
"11464",1,NA,0,6,89,129000,"BVB",1565,1,89,"sub_out",65792,8819,"FullTime","True","TSG",1577,1,NA,1443031200,0,89,1443037575,2,NA,NA,65792,"E. Vargas","TSG","ATT",7.5
"11465",1,NA,0,7,82,179500,"TSG",1577,3,82,"sub_out",65792,8806,"FullTime","True","FCA",1568,1,NA,1443274200,0,82,1443280107,1,NA,NA,65792,"E. Vargas","TSG","ATT",7.5
"11466",0,NA,0,8,89,83000,"VFB",1578,2,89,"sub_out",65792,8837,"FullTime","True","TSG",1577,2,NA,1443879000,0,89,1443885313,1,NA,NA,65792,"E. Vargas","TSG","ATT",7.5
"11467",0,NA,0,9,84,500,"TSG",1577,2,84,"sub_out",65792,8828,"FullTime","True","WOB",1579,4,NA,1445088600,0,84,1445094626,0,NA,NA,65792,"E. Vargas","TSG","ATT",7.5
"11468",0,NA,0,10,90,39000,"HSV",1572,1,90,"starter",65792,8855,"FullTime","True","TSG",1577,0,NA,1445625000,0,NA,NA,0,NA,NA,65792,"E. Vargas","TSG","ATT",7.5
"11469",0,NA,0,11,90,59000,"TSG",1577,0,90,"sub_out",65792,8838,"FullTime","True","KOE",1562,0,NA,1446301800,0,90,1446308186,1,NA,NA,65792,"E. Vargas","TSG","ATT",7.5
"11470",0,NA,0,12,66,46000,"SGE",1567,0,66,"sub_out",65792,8873,"FullTime","True","TSG",1577,0,NA,1446906600,0,66,1446911534,1,NA,NA,65792,"E. Vargas","TSG","ATT",7.5
"11471",0,NA,0,13,27,-2000,"TSG",1577,0,27,"sub_in",65792,8862,"FullTime","True","BSC",1574,1,65000,1448207639,63,NA,NA,0,NA,NA,65792,"E. Vargas","TSG","ATT",7.5
"11472",0,NA,0,14,0,0,"BMG",1566,3,0,"bench",65792,8891,"FullTime","True","TSG",1577,3,NA,NA,NA,NA,NA,0,NA,NA,65792,"E. Vargas","TSG","ATT",7.5
"11473",0,NA,0,15,0,0,"TSG",1577,1,0,"not_present",65792,8877,"FullTime","True","FCI",1570,1,NA,NA,NA,NA,NA,0,NA,NA,65792,"E. Vargas","TSG","ATT",7.5
"11474",0,NA,0,16,24,24500,"H96",1573,0,24,"sub_in",65792,8908,"FullTime","True","TSG",1577,1,64820,1449935554,66,NA,NA,0,NA,NA,65792,"E. Vargas","TSG","ATT",7.5
"11475",0,NA,0,17,90,24000,"TSG",1577,0,90,"starter",65792,8896,"FullTime","True","S04",1571,1,NA,1450467000,0,NA,NA,0,NA,NA,65792,"E. Vargas","TSG","ATT",7.5
"11476",NA,0,NA,1,0,0,"S04",1571,3,0,"not_present",66722,8763,"FullTime","True","BRE",1576,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"11477",NA,0,NA,2,0,0,"D98",1575,1,0,"not_present",66722,8779,"FullTime","True","S04",1571,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"11478",NA,0,NA,3,0,0,"S04",1571,0,0,"not_present",66722,8774,"FullTime","True","WOB",1579,3,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"11479",NA,0,NA,4,0,0,"M05",1563,1,0,"not_present",66722,8798,"FullTime","True","S04",1571,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"11480",NA,0,NA,5,0,0,"S04",1571,1,0,"not_present",66722,8791,"FullTime","True","VFB",1578,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"11481",NA,0,NA,6,0,0,"SGE",1567,0,0,"not_present",66722,8815,"FullTime","True","S04",1571,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"11482",NA,0,NA,7,0,0,"S04",1571,1,0,"not_present",66722,8807,"FullTime","True","HSV",1572,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"11483",NA,0,NA,8,0,0,"KOE",1562,3,0,"not_present",66722,8833,"FullTime","True","S04",1571,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"11484",NA,0,NA,9,0,0,"BSC",1574,1,0,"not_present",66722,8824,"FullTime","True","S04",1571,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"11485",NA,0,NA,10,0,0,"S04",1571,1,0,"not_present",66722,8850,"FullTime","True","BMG",1566,3,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"11486",NA,0,NA,11,0,0,"FCI",1570,1,0,"not_present",66722,8841,"FullTime","True","S04",1571,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"11487",NA,0,NA,12,0,0,"S04",1571,2,0,"not_present",66722,8867,"FullTime","True","BVB",1565,3,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"11488",NA,0,NA,13,0,0,"FCB",1569,3,0,"not_present",66722,8860,"FullTime","True","S04",1571,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"11489",NA,0,NA,14,0,0,"S04",1571,1,0,"not_present",66722,8884,"FullTime","True","B04",1564,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"11490",NA,0,NA,15,0,0,"H96",1573,1,0,"not_present",66722,8878,"FullTime","True","S04",1571,3,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"11491",NA,0,NA,16,0,0,"S04",1571,1,0,"not_present",66722,8904,"FullTime","True","FCA",1568,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"11492",NA,0,NA,17,0,0,"TSG",1577,0,0,"not_present",66722,8896,"FullTime","True","S04",1571,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"11493",0,0,0,1,0,0,"KOE",1562,3,0,"not_present",66723,8764,"FullTime","True","VFB",1578,1,NA,NA,NA,NA,NA,NA,NA,NA,66723,"T. Sunjic","VFB","DEF",6.5
"11494",0,0,0,2,0,0,"VFB",1578,2,0,"not_present",66723,8780,"FullTime","True","HSV",1572,3,NA,NA,NA,NA,NA,NA,NA,NA,66723,"T. Sunjic","VFB","DEF",6.5
"11495",0,0,0,3,0,0,"SGE",1567,4,0,"not_present",66723,8773,"FullTime","True","VFB",1578,1,NA,NA,NA,NA,NA,NA,NA,NA,66723,"T. Sunjic","VFB","DEF",6.5
"11496",0,0,1,4,90,202500,"VFB",1578,1,90,"starter",66723,8800,"FullTime","True","BSC",1574,2,NA,1442064600,0,NA,NA,NA,NA,NA,66723,"T. Sunjic","VFB","DEF",6.5
"11497",0,0,0,5,90,27500,"S04",1571,1,90,"starter",66723,8791,"FullTime","True","VFB",1578,0,NA,1442755800,0,NA,NA,NA,NA,NA,66723,"T. Sunjic","VFB","DEF",6.5
"11498",0,0,0,6,90,98000,"VFB",1578,3,90,"starter",66723,8816,"FullTime","True","H96",1573,1,NA,1443031200,0,NA,NA,NA,NA,NA,66723,"T. Sunjic","VFB","DEF",6.5
"11499",0,0,0,7,90,32500,"BMG",1566,3,90,"starter",66723,8809,"FullTime","True","VFB",1578,1,NA,1443274200,0,NA,NA,NA,NA,NA,66723,"T. Sunjic","VFB","DEF",6.5
"11500",0,0,0,8,63,16000,"VFB",1578,2,63,"sub_out",66723,8837,"FullTime","True","TSG",1577,2,NA,1443879000,0,63,1443883761,NA,NA,NA,66723,"T. Sunjic","VFB","DEF",6.5
"11501",0,1,0,9,90,139000,"FCI",1570,0,90,"starter",66723,8827,"FullTime","True","VFB",1578,1,NA,1445182200,0,NA,NA,NA,NA,NA,66723,"T. Sunjic","VFB","DEF",6.5
"11502",0,0,0,10,90,13000,"VFB",1578,3,90,"starter",66723,8848,"FullTime","True","B04",1564,4,NA,1445693400,0,NA,NA,NA,NA,NA,66723,"T. Sunjic","VFB","DEF",6.5
"11503",0,1,0,11,90,173000,"D98",1575,0,90,"starter",66723,8845,"FullTime","True","VFB",1578,2,NA,1446388200,0,NA,NA,NA,NA,NA,66723,"T. Sunjic","VFB","DEF",6.5
"11504",0,0,0,12,63,-23000,"VFB",1578,0,63,"sub_out",66723,8870,"FullTime","True","FCB",1569,4,NA,1446906600,0,63,1446911379,NA,NA,NA,66723,"T. Sunjic","VFB","DEF",6.5
"11505",0,0,0,13,27,-12500,"FCA",1568,4,27,"sub_out",66723,8863,"FullTime","True","VFB",1578,0,NA,1448116200,0,27,1448118672,NA,NA,NA,66723,"T. Sunjic","VFB","DEF",6.5
"11506",0,0,0,14,0,0,"VFB",1578,1,0,"not_present",66723,8885,"FullTime","True","BVB",1565,4,NA,NA,NA,NA,NA,NA,NA,NA,66723,"T. Sunjic","VFB","DEF",6.5
"11507",0,0,0,15,90,65000,"BRE",1576,1,90,"starter",66723,8881,"FullTime","True","VFB",1578,1,NA,1449412200,0,NA,NA,NA,NA,NA,66723,"T. Sunjic","VFB","DEF",6.5
"11508",0,1,0,16,90,122500,"VFB",1578,0,90,"starter",66723,8901,"FullTime","True","M05",1563,0,NA,1449862200,0,NA,NA,NA,NA,NA,66723,"T. Sunjic","VFB","DEF",6.5
"11509",0,0,0,17,70,-10000,"WOB",1579,1,70,"red_card",66723,8900,"FullTime","True","VFB",1578,3,NA,1450546200,0,70,1450551423,NA,NA,NA,66723,"T. Sunjic","VFB","DEF",6.5
"11510",0,0,0,1,0,0,"FCI",1570,1,0,"not_present",66729,8758,"FullTime","True","M05",1563,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11511",0,0,0,2,0,0,"M05",1563,2,0,"not_present",66729,8776,"FullTime","True","BMG",1566,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11512",0,0,0,3,0,0,"H96",1573,0,0,"not_present",66729,8767,"FullTime","True","M05",1563,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11513",0,0,0,4,0,0,"M05",1563,1,0,"bench",66729,8798,"FullTime","True","S04",1571,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11514",0,0,0,5,0,0,"TSG",1577,1,0,"bench",66729,8785,"FullTime","True","M05",1563,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11515",0,0,0,6,0,0,"M05",1563,0,0,"bench",66729,8811,"FullTime","True","B04",1564,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11516",0,0,0,7,0,0,"FCB",1569,3,0,"bench",66729,8803,"FullTime","True","M05",1563,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11517",0,0,0,8,0,0,"M05",1563,3,0,"bench",66729,8836,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11518",0,0,0,9,0,0,"BVB",1565,2,0,"not_present",66729,8821,"FullTime","True","M05",1563,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11519",0,0,0,10,0,0,"BRE",1576,3,0,"not_present",66729,8847,"FullTime","True","M05",1563,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11520",0,0,0,11,0,0,"M05",1563,3,0,"not_present",66729,8840,"FullTime","True","FCA",1568,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11521",0,0,0,12,0,0,"WOB",1579,0,0,"bench",66729,8865,"FullTime","True","M05",1563,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11522",0,0,0,13,0,0,"M05",1563,0,0,"not_present",66729,8856,"FullTime","True","KOE",1562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11523",0,0,0,14,0,0,"SGE",1567,1,0,"bench",66729,8883,"FullTime","True","M05",1563,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11524",0,0,0,15,0,0,"M05",1563,3,0,"not_present",66729,8879,"FullTime","True","HSV",1572,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11525",0,0,0,16,0,0,"VFB",1578,0,0,"not_present",66729,8901,"FullTime","True","M05",1563,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11526",0,0,0,17,0,0,"M05",1563,0,0,"not_present",66729,8899,"FullTime","True","BSC",1574,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11527",0,NA,0,1,0,0,"HSV",1572,0,0,"not_present",66730,8757,"FullTime","True","FCB",1569,5,NA,NA,NA,NA,NA,0,NA,NA,66730,"K. Coman","FCB","ATT",6.5
"11528",0,NA,0,1,0,0,"HSV",1572,0,0,"not_present",66730,8757,"FullTime","True","FCB",1569,5,NA,NA,NA,NA,NA,0,NA,NA,66730,"M. Pantovic","FCB","ATT",5
"11529",0,NA,0,1,0,0,"HSV",1572,0,0,"not_present",66730,8757,"FullTime","True","FCB",1569,5,NA,NA,NA,NA,NA,0,NA,NA,66730,"R. Lewandowski","FCB","ATT",14.5
"11530",0,NA,0,1,0,0,"HSV",1572,0,0,"not_present",66730,8757,"FullTime","True","FCB",1569,5,NA,NA,NA,NA,NA,0,NA,NA,66730,"T. Müller","FCB","ATT",14
"11531",0,NA,0,2,0,0,"FCB",1569,2,0,"not_present",66730,8783,"FullTime","True","TSG",1577,1,NA,NA,NA,NA,NA,0,NA,NA,66730,"K. Coman","FCB","ATT",6.5
"11532",0,NA,0,2,0,0,"FCB",1569,2,0,"not_present",66730,8783,"FullTime","True","TSG",1577,1,NA,NA,NA,NA,NA,0,NA,NA,66730,"M. Pantovic","FCB","ATT",5
"11533",0,NA,0,2,0,0,"FCB",1569,2,0,"not_present",66730,8783,"FullTime","True","TSG",1577,1,NA,NA,NA,NA,NA,0,NA,NA,66730,"R. Lewandowski","FCB","ATT",14.5
"11534",0,NA,0,2,0,0,"FCB",1569,2,0,"not_present",66730,8783,"FullTime","True","TSG",1577,1,NA,NA,NA,NA,NA,0,NA,NA,66730,"T. Müller","FCB","ATT",14
"11535",0,NA,0,3,0,0,"B04",1564,0,0,"not_present",66730,8770,"FullTime","True","FCB",1569,3,NA,NA,NA,NA,NA,0,NA,NA,66730,"K. Coman","FCB","ATT",6.5
"11536",0,NA,0,3,0,0,"B04",1564,0,0,"not_present",66730,8770,"FullTime","True","FCB",1569,3,NA,NA,NA,NA,NA,0,NA,NA,66730,"M. Pantovic","FCB","ATT",5
"11537",0,NA,0,3,0,0,"B04",1564,0,0,"not_present",66730,8770,"FullTime","True","FCB",1569,3,NA,NA,NA,NA,NA,0,NA,NA,66730,"R. Lewandowski","FCB","ATT",14.5
"11538",0,NA,0,3,0,0,"B04",1564,0,0,"not_present",66730,8770,"FullTime","True","FCB",1569,3,NA,NA,NA,NA,NA,0,NA,NA,66730,"T. Müller","FCB","ATT",14
"11539",0,NA,0,4,34,46500,"FCA",1568,1,34,"sub_in",66730,8796,"FullTime","True","FCB",1569,2,65678,1442069046,56,NA,NA,0,NA,NA,66730,"K. Coman","FCB","ATT",6.5
"11540",0,NA,0,4,34,46500,"FCA",1568,1,34,"sub_in",66730,8796,"FullTime","True","FCB",1569,2,65678,1442069046,56,NA,NA,0,NA,NA,66730,"M. Pantovic","FCB","ATT",5
"11541",0,NA,0,4,34,46500,"FCA",1568,1,34,"sub_in",66730,8796,"FullTime","True","FCB",1569,2,65678,1442069046,56,NA,NA,0,NA,NA,66730,"R. Lewandowski","FCB","ATT",14.5
"11542",0,NA,0,4,34,46500,"FCA",1568,1,34,"sub_in",66730,8796,"FullTime","True","FCB",1569,2,65678,1442069046,56,NA,NA,0,NA,NA,66730,"T. Müller","FCB","ATT",14
"11543",0,NA,1,5,90,221500,"FCB",1569,3,90,"starter",66730,8789,"FullTime","True","D98",1575,0,NA,1442669400,0,NA,NA,1,NA,NA,66730,"K. Coman","FCB","ATT",6.5
"11544",0,NA,1,5,90,221500,"FCB",1569,3,90,"starter",66730,8789,"FullTime","True","D98",1575,0,NA,1442669400,0,NA,NA,1,NA,NA,66730,"M. Pantovic","FCB","ATT",5
"11545",0,NA,1,5,90,221500,"FCB",1569,3,90,"starter",66730,8789,"FullTime","True","D98",1575,0,NA,1442669400,0,NA,NA,1,NA,NA,66730,"R. Lewandowski","FCB","ATT",14.5
"11546",0,NA,1,5,90,221500,"FCB",1569,3,90,"starter",66730,8789,"FullTime","True","D98",1575,0,NA,1442669400,0,NA,NA,1,NA,NA,66730,"T. Müller","FCB","ATT",14
"11547",0,NA,0,6,0,0,"WOB",1579,1,0,"bench",66730,8813,"FullTime","True","FCB",1569,5,NA,NA,NA,NA,NA,0,NA,NA,66730,"K. Coman","FCB","ATT",6.5
"11548",0,NA,0,6,0,0,"WOB",1579,1,0,"bench",66730,8813,"FullTime","True","FCB",1569,5,NA,NA,NA,NA,NA,0,NA,NA,66730,"M. Pantovic","FCB","ATT",5
"11549",0,NA,0,6,0,0,"WOB",1579,1,0,"bench",66730,8813,"FullTime","True","FCB",1569,5,NA,NA,NA,NA,NA,0,NA,NA,66730,"R. Lewandowski","FCB","ATT",14.5
"11550",0,NA,0,6,0,0,"WOB",1579,1,0,"bench",66730,8813,"FullTime","True","FCB",1569,5,NA,NA,NA,NA,NA,0,NA,NA,66730,"T. Müller","FCB","ATT",14
"11551",1,NA,1,7,90,301500,"FCB",1569,3,90,"starter",66730,8803,"FullTime","True","M05",1563,0,NA,1443274200,0,NA,NA,2,NA,NA,66730,"K. Coman","FCB","ATT",6.5
"11552",1,NA,1,7,90,301500,"FCB",1569,3,90,"starter",66730,8803,"FullTime","True","M05",1563,0,NA,1443274200,0,NA,NA,2,NA,NA,66730,"M. Pantovic","FCB","ATT",5
"11553",1,NA,1,7,90,301500,"FCB",1569,3,90,"starter",66730,8803,"FullTime","True","M05",1563,0,NA,1443274200,0,NA,NA,2,NA,NA,66730,"R. Lewandowski","FCB","ATT",14.5
"11554",1,NA,1,7,90,301500,"FCB",1569,3,90,"starter",66730,8803,"FullTime","True","M05",1563,0,NA,1443274200,0,NA,NA,2,NA,NA,66730,"T. Müller","FCB","ATT",14
"11555",0,NA,0,8,10,32000,"BVB",1565,1,10,"sub_in",66730,8831,"FullTime","True","FCB",1569,5,64643,1443978540,80,NA,NA,0,NA,NA,66730,"K. Coman","FCB","ATT",6.5
"11556",0,NA,0,8,10,32000,"BVB",1565,1,10,"sub_in",66730,8831,"FullTime","True","FCB",1569,5,64643,1443978540,80,NA,NA,0,NA,NA,66730,"M. Pantovic","FCB","ATT",5
"11557",0,NA,0,8,10,32000,"BVB",1565,1,10,"sub_in",66730,8831,"FullTime","True","FCB",1569,5,64643,1443978540,80,NA,NA,0,NA,NA,66730,"R. Lewandowski","FCB","ATT",14.5
"11558",0,NA,0,8,10,32000,"BVB",1565,1,10,"sub_in",66730,8831,"FullTime","True","FCB",1569,5,64643,1443978540,80,NA,NA,0,NA,NA,66730,"T. Müller","FCB","ATT",14
"11559",0,NA,0,9,0,0,"FCB",1569,1,0,"not_present",66730,8826,"FullTime","True","BRE",1576,0,NA,NA,NA,NA,NA,0,NA,NA,66730,"K. Coman","FCB","ATT",6.5
"11560",0,NA,0,9,0,0,"FCB",1569,1,0,"not_present",66730,8826,"FullTime","True","BRE",1576,0,NA,NA,NA,NA,NA,0,NA,NA,66730,"M. Pantovic","FCB","ATT",5
"11561",0,NA,0,9,0,0,"FCB",1569,1,0,"not_present",66730,8826,"FullTime","True","BRE",1576,0,NA,NA,NA,NA,NA,0,NA,NA,66730,"R. Lewandowski","FCB","ATT",14.5
"11562",0,NA,0,9,0,0,"FCB",1569,1,0,"not_present",66730,8826,"FullTime","True","BRE",1576,0,NA,NA,NA,NA,NA,0,NA,NA,66730,"T. Müller","FCB","ATT",14
"11563",1,NA,0,10,90,178000,"KOE",1562,0,90,"starter",66730,8851,"FullTime","True","FCB",1569,4,NA,1445693400,0,NA,NA,0,NA,NA,66730,"K. Coman","FCB","ATT",6.5
"11564",1,NA,0,10,90,178000,"KOE",1562,0,90,"starter",66730,8851,"FullTime","True","FCB",1569,4,NA,1445693400,0,NA,NA,0,NA,NA,66730,"M. Pantovic","FCB","ATT",5
"11565",1,NA,0,10,90,178000,"KOE",1562,0,90,"starter",66730,8851,"FullTime","True","FCB",1569,4,NA,1445693400,0,NA,NA,0,NA,NA,66730,"R. Lewandowski","FCB","ATT",14.5
"11566",1,NA,0,10,90,178000,"KOE",1562,0,90,"starter",66730,8851,"FullTime","True","FCB",1569,4,NA,1445693400,0,NA,NA,0,NA,NA,66730,"T. Müller","FCB","ATT",14
"11567",0,NA,0,11,65,57000,"FCB",1569,0,65,"sub_out",66730,8839,"FullTime","True","SGE",1567,0,NA,1446233400,0,65,1446238282,0,NA,NA,66730,"K. Coman","FCB","ATT",6.5
"11568",0,NA,0,11,65,57000,"FCB",1569,0,65,"sub_out",66730,8839,"FullTime","True","SGE",1567,0,NA,1446233400,0,65,1446238282,0,NA,NA,66730,"M. Pantovic","FCB","ATT",5
"11569",0,NA,0,11,65,57000,"FCB",1569,0,65,"sub_out",66730,8839,"FullTime","True","SGE",1567,0,NA,1446233400,0,65,1446238282,0,NA,NA,66730,"R. Lewandowski","FCB","ATT",14.5
"11570",0,NA,0,11,65,57000,"FCB",1569,0,65,"sub_out",66730,8839,"FullTime","True","SGE",1567,0,NA,1446233400,0,65,1446238282,0,NA,NA,66730,"T. Müller","FCB","ATT",14
"11571",0,NA,0,12,90,165000,"VFB",1578,0,90,"starter",66730,8870,"FullTime","True","FCB",1569,4,NA,1446906600,0,NA,NA,2,NA,NA,66730,"K. Coman","FCB","ATT",6.5
"11572",0,NA,0,12,90,165000,"VFB",1578,0,90,"starter",66730,8870,"FullTime","True","FCB",1569,4,NA,1446906600,0,NA,NA,2,NA,NA,66730,"M. Pantovic","FCB","ATT",5
"11573",0,NA,0,12,90,165000,"VFB",1578,0,90,"starter",66730,8870,"FullTime","True","FCB",1569,4,NA,1446906600,0,NA,NA,2,NA,NA,66730,"R. Lewandowski","FCB","ATT",14.5
"11574",0,NA,0,12,90,165000,"VFB",1578,0,90,"starter",66730,8870,"FullTime","True","FCB",1569,4,NA,1446906600,0,NA,NA,2,NA,NA,66730,"T. Müller","FCB","ATT",14
"11575",0,NA,0,13,0,0,"FCB",1569,3,0,"bench",66730,8860,"FullTime","True","S04",1571,1,NA,NA,NA,NA,NA,0,NA,NA,66730,"K. Coman","FCB","ATT",6.5
"11576",0,NA,0,13,0,0,"FCB",1569,3,0,"bench",66730,8860,"FullTime","True","S04",1571,1,NA,NA,NA,NA,NA,0,NA,NA,66730,"M. Pantovic","FCB","ATT",5
"11577",0,NA,0,13,0,0,"FCB",1569,3,0,"bench",66730,8860,"FullTime","True","S04",1571,1,NA,NA,NA,NA,NA,0,NA,NA,66730,"R. Lewandowski","FCB","ATT",14.5
"11578",0,NA,0,13,0,0,"FCB",1569,3,0,"bench",66730,8860,"FullTime","True","S04",1571,1,NA,NA,NA,NA,NA,0,NA,NA,66730,"T. Müller","FCB","ATT",14
"11579",0,NA,1,14,90,189500,"BSC",1574,0,90,"starter",66730,8887,"FullTime","True","FCB",1569,2,NA,1448721000,0,NA,NA,1,NA,NA,66730,"K. Coman","FCB","ATT",6.5
"11580",0,NA,1,14,90,189500,"BSC",1574,0,90,"starter",66730,8887,"FullTime","True","FCB",1569,2,NA,1448721000,0,NA,NA,1,NA,NA,66730,"M. Pantovic","FCB","ATT",5
"11581",0,NA,1,14,90,189500,"BSC",1574,0,90,"starter",66730,8887,"FullTime","True","FCB",1569,2,NA,1448721000,0,NA,NA,1,NA,NA,66730,"R. Lewandowski","FCB","ATT",14.5
"11582",0,NA,1,14,90,189500,"BSC",1574,0,90,"starter",66730,8887,"FullTime","True","FCB",1569,2,NA,1448721000,0,NA,NA,1,NA,NA,66730,"T. Müller","FCB","ATT",14
"11583",0,NA,0,15,90,47500,"FCB",1569,1,90,"starter",66730,8875,"FullTime","True","BMG",1566,3,NA,1449325800,0,NA,NA,0,NA,NA,66730,"K. Coman","FCB","ATT",6.5
"11584",0,NA,0,15,90,47500,"FCB",1569,1,90,"starter",66730,8875,"FullTime","True","BMG",1566,3,NA,1449325800,0,NA,NA,0,NA,NA,66730,"M. Pantovic","FCB","ATT",5
"11585",0,NA,0,15,90,47500,"FCB",1569,1,90,"starter",66730,8875,"FullTime","True","BMG",1566,3,NA,1449325800,0,NA,NA,0,NA,NA,66730,"R. Lewandowski","FCB","ATT",14.5
"11586",0,NA,0,15,90,47500,"FCB",1569,1,90,"starter",66730,8875,"FullTime","True","BMG",1566,3,NA,1449325800,0,NA,NA,0,NA,NA,66730,"T. Müller","FCB","ATT",14
"11587",0,NA,0,16,90,100000,"FCI",1570,0,90,"starter",66730,8905,"FullTime","True","FCB",1569,2,NA,1449930600,0,NA,NA,0,NA,NA,66730,"K. Coman","FCB","ATT",6.5
"11588",0,NA,0,16,90,100000,"FCI",1570,0,90,"starter",66730,8905,"FullTime","True","FCB",1569,2,NA,1449930600,0,NA,NA,0,NA,NA,66730,"M. Pantovic","FCB","ATT",5
